ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Event,Medal
709,Asuncin Acosta Galano,F,18.0,169.0,52.0,Cuba,CUB,1972 Summer,1972,Munich,Athletics Women's 4 x 400 metres Relay,0
717,Leopoldo Acosta,M,22.0,185.0,61.0,Ecuador,ECU,1984 Summer,1984,Los Angeles,Athletics Men's 800 metres,0
737,"Amelia Lynn ""Amy"" Acuff (-Harvey)",F,21.0,188.0,66.0,United States,USA,1996 Summer,1996,Atlanta,Athletics Women's High Jump,0
737,"Amelia Lynn ""Amy"" Acuff (-Harvey)",F,25.0,188.0,66.0,United States,USA,2000 Summer,2000,Sydney,Athletics Women's High Jump,0
737,"Amelia Lynn ""Amy"" Acuff (-Harvey)",F,29.0,188.0,66.0,United States,USA,2004 Summer,2004,Athina,Athletics Women's High Jump,0
737,"Amelia Lynn ""Amy"" Acuff (-Harvey)",F,33.0,188.0,66.0,United States,USA,2008 Summer,2008,Beijing,Athletics Women's High Jump,0
737,"Amelia Lynn ""Amy"" Acuff (-Harvey)",F,37.0,188.0,66.0,United States,USA,2012 Summer,2012,London,Athletics Women's High Jump,0
747,Kiyoshi Adachi,M,22.0,179.0,60.0,Japan,JPN,1936 Summer,1936,Berlin,Athletics Men's Pole Vault,0
763,Herman Adam Negrete,M,23.0,180.0,71.0,Mexico,MEX,1988 Summer,1988,Seoul,Athletics Men's 4 x 100 metres Relay,0
764,Idrissa Adam,M,27.0,178.0,79.0,Cameroon,CMR,2012 Summer,2012,London,Athletics Men's 100 metres,0
768,Joseph Adam,M,27.0,172.0,70.0,Seychelles,SEY,1992 Summer,1992,Barcelona,Athletics Men's 400 metres,0
770,Marcus Adam,M,24.0,182.0,82.0,Great Britain,GBR,1992 Summer,1992,Barcelona,Athletics Men's 100 metres,0
770,Marcus Adam,M,24.0,182.0,82.0,Great Britain,GBR,1992 Summer,1992,Barcelona,Athletics Men's 200 metres,0
770,Marcus Adam,M,24.0,182.0,82.0,Great Britain,GBR,1992 Summer,1992,Barcelona,Athletics Men's 4 x 100 metres Relay,0
771,Marianne Adam,F,20.0,183.0,85.0,East Germany,GDR,1972 Summer,1972,Munich,Athletics Women's Shot Put,0
771,Marianne Adam,F,24.0,183.0,85.0,East Germany,GDR,1976 Summer,1976,Montreal,Athletics Women's Shot Put,0
781,Ahmed Adam Salah,M,30.0,154.0,64.0,Sudan,SUD,1996 Summer,1996,Atlanta,Athletics Men's Marathon,0
783,Stefan Adamczak,M,31.0,175.0,73.0,Poland,POL,1924 Summer,1924,Paris,Athletics Men's Pole Vault,0
787,Edward Adamczyk,M,26.0,190.0,83.0,Poland,POL,1948 Summer,1948,London,Athletics Men's Long Jump,0
787,Edward Adamczyk,M,26.0,190.0,83.0,Poland,POL,1948 Summer,1948,London,Athletics Men's Decathlon,0
797,Zoltn Adamik,M,23.0,175.0,71.0,Hungary,HUN,1952 Summer,1952,Helsinki,Athletics Men's 400 metres,0
797,Zoltn Adamik,M,23.0,175.0,71.0,Hungary,HUN,1952 Summer,1952,Helsinki,Athletics Men's 4 x 400 metres Relay,0
804,Antoine Xavier Adams,M,23.0,180.0,79.0,Saint Kitts and Nevis,SKN,2012 Summer,2012,London,Athletics Men's 100 metres,0
804,Antoine Xavier Adams,M,23.0,180.0,79.0,Saint Kitts and Nevis,SKN,2012 Summer,2012,London,Athletics Men's 200 metres,0
804,Antoine Xavier Adams,M,23.0,180.0,79.0,Saint Kitts and Nevis,SKN,2012 Summer,2012,London,Athletics Men's 4 x 100 metres Relay,0
804,Antoine Xavier Adams,M,27.0,180.0,79.0,Saint Kitts and Nevis,SKN,2016 Summer,2016,Rio de Janeiro,Athletics Men's 100 metres,0
804,Antoine Xavier Adams,M,27.0,180.0,79.0,Saint Kitts and Nevis,SKN,2016 Summer,2016,Rio de Janeiro,Athletics Men's 200 metres,0
804,Antoine Xavier Adams,M,27.0,180.0,79.0,Saint Kitts and Nevis,SKN,2016 Summer,2016,Rio de Janeiro,Athletics Men's 4 x 100 metres Relay,0
807,"Benjamin Willard ""Ben"" Adams",M,22.0,188.0,78.0,United States,USA,1912 Summer,1912,Stockholm,Athletics Men's Standing High Jump,Silver
807,"Benjamin Willard ""Ben"" Adams",M,22.0,188.0,78.0,United States,USA,1912 Summer,1912,Stockholm,Athletics Men's Standing Long Jump,Bronze
809,Brian Adams,M,27.0,183.0,67.0,Great Britain,GBR,1976 Summer,1976,Montreal,Athletics Men's 20 kilometres Walk,0
815,"Francis ""Frank"" Adams",M,22.0,169.0,68.0,Trinidad and Tobago,TTO,1976 Summer,1976,Montreal,Athletics Men's 4 x 100 metres Relay,0
815,"Francis ""Frank"" Adams",M,26.0,169.0,68.0,Trinidad and Tobago,TTO,1980 Summer,1980,Moskva,Athletics Men's 100 metres,0
823,Liam Adams,M,29.0,178.0,64.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics Men's Marathon,0
824,Luke Kendall Adams,M,27.0,189.0,70.0,Australia,AUS,2004 Summer,2004,Athina,Athletics Men's 20 kilometres Walk,0
824,Luke Kendall Adams,M,31.0,189.0,70.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics Men's 20 kilometres Walk,0
824,Luke Kendall Adams,M,31.0,189.0,70.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics Men's 50 kilometres Walk,0
824,Luke Kendall Adams,M,35.0,189.0,70.0,Australia,AUS,2012 Summer,2012,London,Athletics Men's 50 kilometres Walk,0
826,Lyukman Rasakovich Adams,M,23.0,194.0,87.0,Russia,RUS,2012 Summer,2012,London,Athletics Men's Triple Jump,0
833,Odalys Adams Castillo,F,25.0,171.0,59.0,Cuba,CUB,1992 Summer,1992,Barcelona,Athletics Women's 100 metres Hurdles,0
836,Platt Adams,M,23.0,188.0,78.0,United States,USA,1908 Summer,1908,London,Athletics Men's Standing High Jump,0
836,Platt Adams,M,23.0,188.0,78.0,United States,USA,1908 Summer,1908,London,Athletics Men's Standing Long Jump,0
836,Platt Adams,M,23.0,188.0,78.0,United States,USA,1908 Summer,1908,London,Athletics Men's Triple Jump,0
836,Platt Adams,M,23.0,188.0,78.0,United States,USA,1908 Summer,1908,London,Athletics Men's Discus Throw,0
836,Platt Adams,M,23.0,188.0,78.0,United States,USA,1908 Summer,1908,London,"Athletics Men's Discus Throw, Greek Style",0
836,Platt Adams,M,27.0,188.0,78.0,United States,USA,1912 Summer,1912,Stockholm,Athletics Men's High Jump,0
836,Platt Adams,M,27.0,188.0,78.0,United States,USA,1912 Summer,1912,Stockholm,Athletics Men's Standing High Jump,Gold
836,Platt Adams,M,27.0,188.0,78.0,United States,USA,1912 Summer,1912,Stockholm,Athletics Men's Standing Long Jump,Silver
836,Platt Adams,M,27.0,188.0,78.0,United States,USA,1912 Summer,1912,Stockholm,Athletics Men's Triple Jump,0
838,Ralph Andrew Adams,M,20.0,170.0,56.0,Canada,CAN,1928 Summer,1928,Amsterdam,Athletics Men's 100 metres,0
838,Ralph Andrew Adams,M,20.0,170.0,56.0,Canada,CAN,1928 Summer,1928,Amsterdam,Athletics Men's 200 metres,0
838,Ralph Andrew Adams,M,20.0,170.0,56.0,Canada,CAN,1928 Summer,1928,Amsterdam,Athletics Men's 4 x 100 metres Relay,0
841,Walter Adams,M,23.0,172.0,67.0,West Germany,FRG,1968 Summer,1968,Mexico City,Athletics Men's 800 metres,0
841,Walter Adams,M,27.0,172.0,67.0,West Germany,FRG,1972 Summer,1972,Munich,Athletics Men's 800 metres,0
846,Valerie Kasanita Adams-Vili (-Price),F,19.0,193.0,120.0,New Zealand,NZL,2004 Summer,2004,Athina,Athletics Women's Shot Put,0
846,Valerie Kasanita Adams-Vili (-Price),F,23.0,193.0,120.0,New Zealand,NZL,2008 Summer,2008,Beijing,Athletics Women's Shot Put,Gold
846,Valerie Kasanita Adams-Vili (-Price),F,27.0,193.0,120.0,New Zealand,NZL,2012 Summer,2012,London,Athletics Women's Shot Put,Gold
846,Valerie Kasanita Adams-Vili (-Price),F,31.0,193.0,120.0,New Zealand,NZL,2016 Summer,2016,Rio de Janeiro,Athletics Women's Shot Put,Silver
854,Derrick Adamson,M,26.0,177.0,72.0,Jamaica,JAM,1984 Summer,1984,Los Angeles,Athletics Men's Marathon,0
854,Derrick Adamson,M,30.0,177.0,72.0,Jamaica,JAM,1988 Summer,1988,Seoul,Athletics Men's Marathon,0
860,Dariusz Adamus,M,23.0,185.0,94.0,Poland,POL,1980 Summer,1980,Moskva,Athletics Men's Javelin Throw,0
861,Jos Carlos Adn Arias,M,25.0,166.0,57.0,Spain,ESP,1992 Summer,1992,Barcelona,"Athletics Men's 10,000 metres",0
862,Nenita Adan,F,23.0,160.0,49.0,Philippines,PHI,1988 Summer,1988,Seoul,Athletics Women's 400 metres Hurdles,0
863,Aboukar Hassan Adani,M,20.0,165.0,59.0,Somalia,SOM,1988 Summer,1988,Seoul,"Athletics Men's 5,000 metres",0
863,Aboukar Hassan Adani,M,28.0,165.0,59.0,Somalia,SOM,1996 Summer,1996,Atlanta,"Athletics Men's 5,000 metres",0
870,"William Arthur ""Bill"" Adcocks",M,26.0,168.0,55.0,Great Britain,GBR,1968 Summer,1968,Mexico City,Athletics Men's Marathon,0
878,Hamida Addche,M,28.0,164.0,56.0,France,FRA,1960 Summer,1960,Roma,"Athletics Men's 10,000 metres",0
886,Ebenezer Charles O. Addy,M,23.0,178.0,70.0,Ghana,GHA,1964 Summer,1964,Tokyo,Athletics Men's 4 x 100 metres Relay,0
887,James Aryee Addy,M,20.0,183.0,75.0,Ghana,GHA,1960 Summer,1960,Roma,Athletics Men's 4 x 400 metres Relay,0
887,James Aryee Addy,M,24.0,183.0,75.0,Ghana,GHA,1964 Summer,1964,Tokyo,Athletics Men's 400 metres,0
887,James Aryee Addy,M,24.0,183.0,75.0,Ghana,GHA,1964 Summer,1964,Tokyo,Athletics Men's 4 x 400 metres Relay,0
887,James Aryee Addy,M,28.0,183.0,75.0,Ghana,GHA,1968 Summer,1968,Mexico City,Athletics Men's 200 metres,0
887,James Aryee Addy,M,28.0,183.0,75.0,Ghana,GHA,1968 Summer,1968,Mexico City,Athletics Men's 4 x 100 metres Relay,0
887,James Aryee Addy,M,32.0,183.0,75.0,Ghana,GHA,1972 Summer,1972,Munich,Athletics Men's 200 metres,0
887,James Aryee Addy,M,32.0,183.0,75.0,Ghana,GHA,1972 Summer,1972,Munich,Athletics Men's 4 x 100 metres Relay,0
888,Jangy McKinley Addy,M,23.0,188.0,88.0,Liberia,LBR,2008 Summer,2008,Beijing,Athletics Men's Decathlon,0
888,Jangy McKinley Addy,M,27.0,188.0,88.0,Liberia,LBR,2012 Summer,2012,London,Athletics Men's Decathlon,0
889,Mercy Addy,F,20.0,161.0,58.0,Ghana,GHA,1984 Summer,1984,Los Angeles,Athletics Women's 400 metres,0
889,Mercy Addy,F,20.0,161.0,58.0,Ghana,GHA,1984 Summer,1984,Los Angeles,Athletics Women's 4 x 400 metres Relay,0
889,Mercy Addy,F,24.0,161.0,58.0,Ghana,GHA,1988 Summer,1988,Seoul,Athletics Women's 4 x 100 metres Relay,0
889,Mercy Addy,F,32.0,161.0,58.0,Ghana,GHA,1996 Summer,1996,Atlanta,Athletics Women's 400 metres,0
897,Lawrence Adegbeingbe,M,27.0,181.0,66.0,Nigeria,NGR,1984 Summer,1984,Los Angeles,Athletics Men's 4 x 100 metres Relay,0
898,"Stephen Adebisi Gbadegesin ""Steve"" Adegbite",M,24.0,186.0,77.0,Nigeria,NGR,1996 Summer,1996,Atlanta,Athletics Men's 110 metres Hurdles,0
900,Oluwakemi 'Kemi' Adekoya,F,23.0,166.0,63.0,Bahrain,BRN,2016 Summer,2016,Rio de Janeiro,Athletics Women's 400 metres,0
909,Andr Adelheim,M,22.0,177.0,70.0,France,FRA,1928 Summer,1928,Amsterdam,Athletics Men's 400 metres Hurdles,0
909,Andr Adelheim,M,26.0,177.0,70.0,France,FRA,1932 Summer,1932,Los Angeles,Athletics Men's 400 metres Hurdles,0
915,Abrar Osman Adem,M,18.0,168.0,58.0,Eritrea,ERI,2012 Summer,2012,London,"Athletics Men's 5,000 metres",0
915,Abrar Osman Adem,M,22.0,168.0,58.0,Eritrea,ERI,2016 Summer,2016,Rio de Janeiro,"Athletics Men's 5,000 metres",0
919,Hoche Yaya Aden,M,21.0,180.0,47.0,Djibouti,DJI,1988 Summer,1988,Seoul,"Athletics Men's 1,500 metres",0
920,Ibrahim Mohamed Aden Gedi,M,23.0,178.0,75.0,Somalia,SOM,1996 Summer,1996,Atlanta,Athletics Men's 800 metres,0
920,Ibrahim Mohamed Aden Gedi,M,27.0,178.0,75.0,Somalia,SOM,2000 Summer,2000,Sydney,"Athletics Men's 1,500 metres",0
921,Jama Awil Aden,M,23.0,176.0,69.0,Somalia,SOM,1972 Summer,1972,Munich,Athletics Men's Marathon,0
922,Jama Mohamed Aden,M,21.0,180.0,68.0,Somalia,SOM,1984 Summer,1984,Los Angeles,Athletics Men's 800 metres,0
922,Jama Mohamed Aden,M,21.0,180.0,68.0,Somalia,SOM,1984 Summer,1984,Los Angeles,"Athletics Men's 1,500 metres",0
922,Jama Mohamed Aden,M,26.0,180.0,68.0,Somalia,SOM,1988 Summer,1988,Seoul,"Athletics Men's 1,500 metres",0
923,Olapade Charles Adeniken,M,19.0,186.0,78.0,Nigeria,NGR,1988 Summer,1988,Seoul,Athletics Men's 100 metres,0
923,Olapade Charles Adeniken,M,19.0,186.0,78.0,Nigeria,NGR,1988 Summer,1988,Seoul,Athletics Men's 200 metres,0
923,Olapade Charles Adeniken,M,19.0,186.0,78.0,Nigeria,NGR,1988 Summer,1988,Seoul,Athletics Men's 4 x 100 metres Relay,0
923,Olapade Charles Adeniken,M,22.0,186.0,78.0,Nigeria,NGR,1992 Summer,1992,Barcelona,Athletics Men's 100 metres,0
923,Olapade Charles Adeniken,M,22.0,186.0,78.0,Nigeria,NGR,1992 Summer,1992,Barcelona,Athletics Men's 200 metres,0
923,Olapade Charles Adeniken,M,22.0,186.0,78.0,Nigeria,NGR,1992 Summer,1992,Barcelona,Athletics Men's 4 x 100 metres Relay,Silver
923,Olapade Charles Adeniken,M,26.0,186.0,78.0,Nigeria,NGR,1996 Summer,1996,Atlanta,Athletics Men's 100 metres,0
926,Esau Adenji,M,24.0,177.0,70.0,Cameroon,CMR,1968 Summer,1968,Mexico City,"Athletics Men's 5,000 metres",0
926,Esau Adenji,M,28.0,177.0,70.0,Cameroon,CMR,1972 Summer,1972,Munich,"Athletics Men's 5,000 metres",0
926,Esau Adenji,M,28.0,177.0,70.0,Cameroon,CMR,1972 Summer,1972,Munich,"Athletics Men's 3,000 metres Steeplechase",0
927,Margaret Adetutu Adeoye,F,27.0,162.0,65.0,Great Britain,GBR,2012 Summer,2012,London,Athletics Women's 200 metres,0
929,Berhane Adere Debala,F,22.0,170.0,50.0,Ethiopia,ETH,1996 Summer,1996,Atlanta,"Athletics Women's 10,000 metres",0
929,Berhane Adere Debala,F,27.0,170.0,50.0,Ethiopia,ETH,2000 Summer,2000,Sydney,"Athletics Women's 10,000 metres",0
929,Berhane Adere Debala,F,35.0,170.0,50.0,Ethiopia,ETH,2008 Summer,2008,Beijing,Athletics Women's Marathon,0
936,Isiaq Adeyanju,M,24.0,162.0,65.0,Nigeria,NGR,1984 Summer,1984,Los Angeles,Athletics Men's 4 x 100 metres Relay,0
936,Isiaq Adeyanju,M,28.0,162.0,65.0,Nigeria,NGR,1988 Summer,1988,Seoul,Athletics Men's 100 metres,0
936,Isiaq Adeyanju,M,28.0,162.0,65.0,Nigeria,NGR,1988 Summer,1988,Seoul,Athletics Men's 200 metres,0
936,Isiaq Adeyanju,M,28.0,162.0,65.0,Nigeria,NGR,1988 Summer,1988,Seoul,Athletics Men's 4 x 100 metres Relay,0
942,Moriam Seun Adigun,F,25.0,153.0,52.0,Nigeria,NGR,2012 Summer,2012,London,Athletics Women's 100 metres Hurdles,0
946,Adel Mohamed Adili,M,21.0,176.0,65.0,Libya,LBA,1996 Summer,1996,Atlanta,Athletics Men's Marathon,0
946,Adel Mohamed Adili,M,26.0,176.0,65.0,Libya,LBA,2000 Summer,2000,Sydney,Athletics Men's Marathon,0
948,Hammed Adio,M,21.0,185.0,63.0,Nigeria,NGR,1980 Summer,1980,Moskva,Athletics Men's 100 metres,0
948,Hammed Adio,M,21.0,185.0,63.0,Nigeria,NGR,1980 Summer,1980,Moskva,Athletics Men's 200 metres,0
948,Hammed Adio,M,21.0,185.0,63.0,Nigeria,NGR,1980 Summer,1980,Moskva,Athletics Men's 4 x 100 metres Relay,0
950,Ilana Adir (-Kamarshik),F,19.0,165.0,58.0,Israel,ISR,1960 Summer,1960,Roma,Athletics Women's 100 metres,0
951,Evelyn Adiru,F,22.0,162.0,50.0,Uganda,UGA,1984 Summer,1984,Los Angeles,Athletics Women's 800 metres,0
961,"Bradley Don ""Brad"" Adkins",M,22.0,188.0,80.0,United States,USA,2016 Summer,2016,Rio de Janeiro,Athletics Men's High Jump,0
963,Derrick Ralph Adkins,M,26.0,188.0,80.0,United States,USA,1996 Summer,1996,Atlanta,Athletics Men's 400 metres Hurdles,Gold
989,Gadi Ado,M,20.0,173.0,61.0,Uganda,UGA,1960 Summer,1960,Roma,Athletics Men's 400 metres,0
989,Gadi Ado,M,20.0,173.0,61.0,Uganda,UGA,1960 Summer,1960,Roma,Athletics Men's 4 x 100 metres Relay,0
991,Christopher Silas Adolf,M,24.0,168.0,59.0,Palau,PLW,2000 Summer,2000,Sydney,Athletics Men's 100 metres,0
996,Karl Tage Herbert Adolfsson,M,21.0,182.0,72.0,Sweden,SWE,1928 Summer,1928,Amsterdam,Athletics Men's High Jump,0
1002,Daniel Adomako,M,20.0,170.0,69.0,Ghana,GHA,2000 Summer,2000,Sydney,Athletics Men's 4 x 400 metres Relay,0
1014,Martin Natchaba Adouna,M,28.0,167.0,68.0,Togo,TOG,1972 Summer,1972,Munich,Athletics Men's Long Jump,0
1024,Elisngela Maria Adriano,F,23.0,180.0,96.0,Brazil,BRA,1996 Summer,1996,Atlanta,Athletics Women's Shot Put,0
1024,Elisngela Maria Adriano,F,32.0,180.0,96.0,Brazil,BRA,2004 Summer,2004,Athina,Athletics Women's Shot Put,0
1024,Elisngela Maria Adriano,F,32.0,180.0,96.0,Brazil,BRA,2004 Summer,2004,Athina,Athletics Women's Discus Throw,0
1024,Elisngela Maria Adriano,F,36.0,180.0,96.0,Brazil,BRA,2008 Summer,2008,Beijing,Athletics Women's Discus Throw,0
1030,Martha Adusei,F,24.0,165.0,64.0,Canada,CAN,2000 Summer,2000,Sydney,Athletics Women's 100 metres,0
1030,Martha Adusei,F,24.0,165.0,64.0,Canada,CAN,2000 Summer,2000,Sydney,Athletics Women's 4 x 100 metres Relay,0
1043,Regula Aebi (-Anliker),F,22.0,170.0,58.0,Switzerland,SUI,1988 Summer,1988,Seoul,Athletics Women's 200 metres,0
1057,Sara Aerts,F,28.0,182.0,64.0,Belgium,BEL,2012 Summer,2012,London,Athletics Women's Heptathlon,0
1069,Nikolay Konstantinovich Afanasyev,M,30.0,187.0,80.0,Russia,RUS,1996 Summer,1996,Atlanta,Athletics Men's Decathlon,0
1072,Yelena Aleksandrovna Afanasyeva (Vlasova-),F,30.0,164.0,56.0,Russia,RUS,1996 Summer,1996,Atlanta,Athletics Women's 800 metres,0
1088,"Olabisi ""Bisi"" Afolabi",F,20.0,180.0,62.0,Nigeria,NGR,1996 Summer,1996,Atlanta,Athletics Women's 400 metres,0
1088,"Olabisi ""Bisi"" Afolabi",F,20.0,180.0,62.0,Nigeria,NGR,1996 Summer,1996,Atlanta,Athletics Women's 4 x 400 metres Relay,Silver
1088,"Olabisi ""Bisi"" Afolabi",F,24.0,180.0,62.0,Nigeria,NGR,2000 Summer,2000,Sydney,Athletics Women's 400 metres,0
1088,"Olabisi ""Bisi"" Afolabi",F,24.0,180.0,62.0,Nigeria,NGR,2000 Summer,2000,Sydney,Athletics Women's 4 x 400 metres Relay,0
1089,Vladimir Afonin,M,24.0,189.0,67.0,Soviet Union,URS,1972 Summer,1972,Munich,"Athletics Men's 5,000 metres",0
1096,Hannah Afriyie,F,20.0,165.0,52.0,Ghana,GHA,1972 Summer,1972,Munich,Athletics Women's 100 metres,0
1096,Hannah Afriyie,F,20.0,165.0,52.0,Ghana,GHA,1972 Summer,1972,Munich,Athletics Women's 200 metres,0
1103,Muhammad Afzal,M,21.0,184.0,69.0,Pakistan,PAK,1988 Summer,1988,Seoul,Athletics Men's 100 metres,0
1103,Muhammad Afzal,M,21.0,184.0,69.0,Pakistan,PAK,1988 Summer,1988,Seoul,Athletics Men's 200 metres,0
1103,Muhammad Afzal,M,21.0,184.0,69.0,Pakistan,PAK,1988 Summer,1988,Seoul,Athletics Men's 4 x 400 metres Relay,0
1117,Gennady Mikhaylovich Agapov,M,30.0,181.0,76.0,Soviet Union,URS,1964 Summer,1964,Tokyo,Athletics Men's 50 kilometres Walk,0
1117,Gennady Mikhaylovich Agapov,M,34.0,181.0,76.0,Soviet Union,URS,1968 Summer,1968,Mexico City,Athletics Men's 50 kilometres Walk,0
1120,"Steven Kirwan ""Steve"" Agar",M,28.0,182.0,72.0,Dominica,DMA,1996 Summer,1996,Atlanta,"Athletics Men's 1,500 metres",0
1123,Arthure Agathine,M,19.0,180.0,72.0,Seychelles,SEY,1980 Summer,1980,Moskva,Athletics Men's Triple Jump,0
1128,Gladstone Agbamu,M,27.0,179.0,74.0,Nigeria,NGR,1972 Summer,1972,Munich,Athletics Men's 400 metres Hurdles,0
1130,Ajayi Agbebaku,M,29.0,185.0,80.0,Nigeria,NGR,1984 Summer,1984,Los Angeles,Athletics Men's Triple Jump,0
1133,Sonya Agbssi,F,19.0,167.0,66.0,Benin,BEN,1992 Summer,1992,Barcelona,Athletics Women's Long Jump,0
1135,Francis Agbo,M,22.0,184.0,66.0,France,FRA,1980 Summer,1980,Moskva,Athletics Men's High Jump,0
1152,Khoudir Aggoune,M,23.0,175.0,66.0,Algeria,ALG,2004 Summer,2004,Athina,"Athletics Men's 5,000 metres",0
1162,Levon Aghasyan,M,21.0,193.0,75.0,Armenia,ARM,2016 Summer,2016,Rio de Janeiro,Athletics Men's Triple Jump,0
1164,Naroa Agirre Kamio,F,25.0,177.0,63.0,Spain,ESP,2004 Summer,2004,Athina,Athletics Women's Pole Vault,0
1164,Naroa Agirre Kamio,F,29.0,177.0,63.0,Spain,ESP,2008 Summer,2008,Beijing,Athletics Women's Pole Vault,0
1180,Marc Agosta,M,36.0,173.0,60.0,Luxembourg,LUX,1984 Summer,1984,Los Angeles,Athletics Men's Marathon,0
1182,Pedro Emanuel Costa Agostinho,M,23.0,174.0,64.0,Portugal,POR,1988 Summer,1988,Seoul,Athletics Men's 100 metres,0
1182,Pedro Emanuel Costa Agostinho,M,23.0,174.0,64.0,Portugal,POR,1988 Summer,1988,Seoul,Athletics Men's 4 x 100 metres Relay,0
1182,Pedro Emanuel Costa Agostinho,M,27.0,174.0,64.0,Portugal,POR,1992 Summer,1992,Barcelona,Athletics Men's 4 x 100 metres Relay,0
1185,"Michael George Raymond ""Mike"" Agostini",M,21.0,171.0,66.0,Trinidad and Tobago,TTO,1956 Summer,1956,Melbourne,Athletics Men's 100 metres,0
1185,"Michael George Raymond ""Mike"" Agostini",M,21.0,171.0,66.0,Trinidad and Tobago,TTO,1956 Summer,1956,Melbourne,Athletics Men's 200 metres,0
1204,Lindy Brigitte Agricole (Leveau-),F,34.0,175.0,70.0,Seychelles,SEY,2008 Summer,2008,Beijing,Athletics Women's Javelin Throw,0
1209,Laura Agront Snchez-Pimion (-Hobbs),F,19.0,179.0,57.0,Puerto Rico,PUR,1984 Summer,1984,Los Angeles,Athletics Women's High Jump,0
1214,Eric Agueh,M,24.0,180.0,72.0,Benin,BEN,1996 Summer,1996,Atlanta,Athletics Men's 100 metres,0
1214,Eric Agueh,M,24.0,180.0,72.0,Benin,BEN,1996 Summer,1996,Atlanta,Athletics Men's 4 x 100 metres Relay,0
1227,Rubn Humberto Aguiar,M,28.0,167.0,64.0,Argentina,ARG,1984 Summer,1984,Los Angeles,Athletics Men's Marathon,0
1233,Alberto Martn Aguilar Surez,M,27.0,194.0,80.0,Venezuela,VEN,2012 Summer,2012,London,Athletics Men's 4 x 400 metres Relay,0
1234,Alessandra Aguilar Morn,F,30.0,165.0,50.0,Spain,ESP,2008 Summer,2008,Beijing,Athletics Women's Marathon,0
1234,Alessandra Aguilar Morn,F,34.0,165.0,50.0,Spain,ESP,2012 Summer,2012,London,Athletics Women's Marathon,0
1234,Alessandra Aguilar Morn,F,38.0,165.0,50.0,Spain,ESP,2016 Summer,2016,Rio de Janeiro,Athletics Women's Marathon,0
1242,Evelis Jazmin Aguilar Torres,F,23.0,173.0,64.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics Women's Heptathlon,0
1245,Fernando Aguilar Camacho,M,26.0,178.0,64.0,Spain,ESP,1964 Summer,1964,Tokyo,"Athletics Men's 5,000 metres",0
1245,Fernando Aguilar Camacho,M,26.0,178.0,64.0,Spain,ESP,1964 Summer,1964,Tokyo,"Athletics Men's 10,000 metres",0
1246,Florencio Aguilar Mejia,M,24.0,168.0,62.0,Panama,PAN,1984 Summer,1984,Los Angeles,Athletics Men's 200 metres,0
1246,Florencio Aguilar Mejia,M,32.0,168.0,62.0,Panama,PAN,1992 Summer,1992,Barcelona,Athletics Men's 100 metres,0
1258,Michael Aguilar,M,24.0,178.0,77.0,Belize,BIZ,2004 Summer,2004,Athina,Athletics Men's 400 metres Hurdles,0
1260,Domingo Omar Aguilar Cardenas,M,24.0,171.0,62.0,Chile,CHI,1984 Summer,1984,Los Angeles,"Athletics Men's 5,000 metres",0
1260,Domingo Omar Aguilar Cardenas,M,24.0,171.0,62.0,Chile,CHI,1984 Summer,1984,Los Angeles,"Athletics Men's 10,000 metres",0
1260,Domingo Omar Aguilar Cardenas,M,24.0,171.0,62.0,Chile,CHI,1984 Summer,1984,Los Angeles,Athletics Men's Marathon,0
1260,Domingo Omar Aguilar Cardenas,M,28.0,171.0,62.0,Chile,CHI,1988 Summer,1988,Seoul,Athletics Men's Marathon,0
1265,Yulenmis Aguilar Martnez,F,20.0,165.0,66.0,Cuba,CUB,2016 Summer,2016,Rio de Janeiro,Athletics Women's Javelin Throw,0
1269,Jessica Carolina Aguilera Aguilera,F,23.0,167.0,57.0,Nicaragua,NCA,2008 Summer,2008,Beijing,Athletics Women's 100 metres,0
1270,Jorge Luis Aguilera Ruiz,M,26.0,172.0,64.0,Cuba,CUB,1992 Summer,1992,Barcelona,Athletics Men's 4 x 100 metres Relay,Bronze
1282,Gustavo Hernando Aguirre,M,23.0,185.0,75.0,Argentina,ARG,2000 Summer,2000,Sydney,Athletics Men's 400 metres,0
1294,William Duilio Aguirre Villavicencio,M,29.0,173.0,65.0,Nicaragua,NCA,1992 Summer,1992,Barcelona,Athletics Men's Marathon,0
1294,William Duilio Aguirre Villavicencio,M,33.0,173.0,65.0,Nicaragua,NCA,1996 Summer,1996,Atlanta,Athletics Men's Marathon,0
1306,Lameck Aguta Orero,M,24.0,173.0,59.0,Kenya,KEN,1996 Summer,1996,Atlanta,Athletics Men's Marathon,0
1307,Albert Agyemang,M,18.0,169.0,70.0,Ghana,GHA,1996 Summer,1996,Atlanta,Athletics Men's 200 metres,0
